lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
ocupar,v,n/a,A1,,占据,ocupar,Contexto: ocupar.,例句待内容组补充（ocupar）。,ocupar.jpg,A1|v|变位|日常,,老板,到,纸,词库自动生成_待内容组校对
asesinar,v,n/a,A1,,谋杀,asesinar,Contexto: asesinar.,例句待内容组补充（asesinar）。,asesinar.jpg,A1|v|变位|日常,,恨,欲望,场地,词库自动生成_待内容组校对
banco,n,m,A1,,银行,banco,Contexto: banco.,例句待内容组补充（banco）。,banco.jpg,A1|n|日常,,男生,你的,还,词库自动生成_待内容组校对
político,adj,n/a,A1,,政治的,político,Contexto: político.,例句待内容组补充（político）。,político.jpg,A1|adj|日常,,对不起,是的,责任,词库自动生成_待内容组校对
mayoría,n,f,A1,,最多,mayoría,Contexto: mayoría.,例句待内容组补充（mayoría）。,mayoría.jpg,A1|n|日常,,亲爱的,扔,大概,词库自动生成_待内容组校对
miembro,n,m,A1,,成员,miembro,Contexto: miembro.,例句待内容组补充（miembro）。,miembro.jpg,A1|n|日常,,七,介绍,图像,词库自动生成_待内容组校对
condición,n,f,A1,,状况,condición,Contexto: condición.,例句待内容组补充（condición）。,condición.jpg,A1|n|日常,,接受,建议,你的,词库自动生成_待内容组校对
efecto,n,m,A1,,影响,efecto,Contexto: efecto.,例句待内容组补充（efecto）。,efecto.jpg,A1|n|日常,,经过,带领,军队,词库自动生成_待内容组校对
económico,adj,n/a,A1,,经济的,económico,Contexto: económico.,例句待内容组补充（económico）。,económico.jpg,A1|adj|日常,,星星,哭,改变,词库自动生成_待内容组校对
volar,v,n/a,A1,,飞,volar,Contexto: volar.,例句待内容组补充（volar）。,volar.jpg,A1|v|变位|日常,,狗,失去,甜的,词库自动生成_待内容组校对
brazo,n,m,A1,,手臂,brazo,Contexto: brazo.,例句待内容组补充（brazo）。,brazo.jpg,A1|n|日常,,责备,身体,盐,词库自动生成_待内容组校对
ministro,n,m,A1,,部长,ministro,Contexto: ministro.,例句待内容组补充（ministro）。,ministro.jpg,A1|n|日常,,对不起,总是,害怕,词库自动生成_待内容组校对
libertad,n,f,A1,,自由,libertad,Contexto: libertad.,例句待内容组补充（libertad）。,libertad.jpg,A1|n|日常,,爱,这样的,获得,词库自动生成_待内容组校对
asesinato,n,m,A1,,谋杀,asesinato,Contexto: asesinato.,例句待内容组补充（asesinato）。,asesinato.jpg,A1|n|日常,,中心,轻敲,自由的,词库自动生成_待内容组校对
reunir,v,n/a,A1,,见面,reunir,Contexto: reunir.,例句待内容组补充（reunir）。,reunir.jpg,A1|v|变位|日常,,祖父,海,白色的,词库自动生成_待内容组校对
crecer,v,n/a,A1,,生长,crecer,Contexto: crecer.,例句待内容组补充（crecer）。,crecer.jpg,A1|v|变位|日常,,目的,起床,咖啡,词库自动生成_待内容组校对
alcanzar,v,n/a,A1,,抵达,alcanzar,Contexto: alcanzar.,例句待内容组补充（alcanzar）。,alcanzar.jpg,A1|v|变位|日常,,说谎,我的,放大,词库自动生成_待内容组校对
devolver,v,n/a,A1,,返回,devolver,Contexto: devolver.,例句待内容组补充（devolver）。,devolver.jpg,A1|v|变位|日常,,或许,亲爱的,背景,词库自动生成_待内容组校对
interés,n,n/a,A1,,兴趣,interés,Contexto: interés.,例句待内容组补充（interés）。,interés.jpg,A1|n|日常,,夜晚,圈,携带,词库自动生成_待内容组校对
joder,v,n/a,A1,,他妈的,joder,Contexto: joder.,例句待内容组补充（joder）。,joder.jpg,A1|v|变位|日常,,仅有的,向前,不同之处,词库自动生成_待内容组校对
animal,n,n/a,A1,,动物,animal,Contexto: animal.,例句待内容组补充（animal）。,animal.jpg,A1|n|日常,,确切地,钱,星星,词库自动生成_待内容组校对
destruir,v,n/a,A1,,破坏,destruir,Contexto: destruir.,例句待内容组补充（destruir）。,destruir.jpg,A1|v|变位|日常,,似乎,射击,空间,词库自动生成_待内容组校对
josé,n,n/a,A1,,何塞,josé,Contexto: josé.,例句待内容组补充（josé）。,josé.jpg,A1|n|日常,,谢谢,机会,学习,词库自动生成_待内容组校对
sol,n,n/a,A1,,太阳,sol,Contexto: sol.,例句待内容组补充（sol）。,sol.jpg,A1|n|日常,,头脑,儿子,工地,词库自动生成_待内容组校对
entregar,v,n/a,A1,,递送,entregar,Contexto: entregar.,例句待内容组补充（entregar）。,entregar.jpg,A1|v|变位|日常,,发现,打,你的,词库自动生成_待内容组校对
color,n,m,A1,,颜色,color,Contexto: color.,例句待内容组补充（color）。,color.jpg,A1|n|日常,,确保,昨夜,拉屎,词库自动生成_待内容组校对
caja,n,f,A1,,盒子,caja,Contexto: caja.,例句待内容组补充（caja）。,caja.jpg,A1|n|日常,,必要的,解释,展示,词库自动生成_待内容组校对
cliente,n,n/a,A1,,顾客,cliente,Contexto: cliente.,例句待内容组补充（cliente）。,cliente.jpg,A1|n|日常,,事情,艺术,出去,词库自动生成_待内容组校对
distinto,adj,n/a,A1,,清楚的,distinto,Contexto: distinto.,例句待内容组补充（distinto）。,distinto.jpg,A1|adj|日常,,多发性硬化症。,昨夜,拿,词库自动生成_待内容组校对
víctima,n,m,A1,,受害者,víctima,Contexto: víctima.,例句待内容组补充（víctima）。,víctima.jpg,A1|n|日常,,美元,他的,街道,词库自动生成_待内容组校对
deseo,n,m,A1,,欲望,deseo,Contexto: deseo.,例句待内容组补充（deseo）。,deseo.jpg,A1|n|日常,,跑步,俱乐部,警察,词库自动生成_待内容组校对
arte,n,n/a,A1,,艺术,arte,Contexto: arte.,例句待内容组补充（arte）。,arte.jpg,A1|n|日常,,结束,对不起,星期,词库自动生成_待内容组校对
rojo,adj,n/a,A1,,红色的,rojo,Contexto: rojo.,例句待内容组补充（rojo）。,rojo.jpg,A1|adj|日常,,依靠,法官,真的,词库自动生成_待内容组校对
acompañar,v,n/a,A1,,陪伴,acompañar,Contexto: acompañar.,例句待内容组补充（acompañar）。,acompañar.jpg,A1|v|变位|日常,,位置,第一的,房子；家,词库自动生成_待内容组校对
causa,n,f,A1,,原因,causa,Contexto: causa.,例句待内容组补充（causa）。,causa.jpg,A1|n|日常,,确保,听到,十,词库自动生成_待内容组校对
cita,n,f,A1,,预约,cita,Contexto: cita.,例句待内容组补充（cita）。,cita.jpg,A1|n|日常,,单词,到,盒子,词库自动生成_待内容组校对
trato,n,m,A1,,交易,trato,Contexto: trato.,例句待内容组补充（trato）。,trato.jpg,A1|n|日常,,法律,士兵,寻找,词库自动生成_待内容组校对
demostrar,v,n/a,A1,,证明,demostrar,Contexto: demostrar.,例句待内容组补充（demostrar）。,demostrar.jpg,A1|v|变位|日常,,你,大厅,总统,词库自动生成_待内容组校对
aforar,v,n/a,A1,,测量,aforar,Contexto: aforar.,例句待内容组补充（aforar）。,aforar.jpg,A1|v|变位|日常,,清除,中心,游戏,词库自动生成_待内容组校对
jamás,adv,n/a,A1,,绝不,jamás,Contexto: jamás.,例句待内容组补充（jamás）。,jamás.jpg,A1|adv|日常,,手术,低的,职员,词库自动生成_待内容组校对
recuperar,v,n/a,A1,,恢复,recuperar,Contexto: recuperar.,例句待内容组补充（recuperar）。,recuperar.jpg,A1|v|变位|日常,,抵达,到,生长,词库自动生成_待内容组校对
merecer,v,n/a,A1,,应得,merecer,Contexto: merecer.,例句待内容组补充（merecer）。,merecer.jpg,A1|v|变位|日常,,坏的,昨夜,强的,词库自动生成_待内容组校对
hotel,n,n/a,A1,,酒店,hotel,Contexto: hotel.,例句待内容组补充（hotel）。,hotel.jpg,A1|n|日常,,向前,系统,作为,词库自动生成_待内容组校对
estrella,n,f,A1,,星星,estrella,Contexto: estrella.,例句待内容组补充（estrella）。,estrella.jpg,A1|n|日常,,开始,准备好了,支付,词库自动生成_待内容组校对
sexo,n,m,A1,,性别,sexo,Contexto: sexo.,例句待内容组补充（sexo）。,sexo.jpg,A1|n|日常,,简单的,援助,接触,词库自动生成_待内容组校对
normal,adj,n/a,A1,,普通的,normal,Contexto: normal.,例句待内容组补充（normal）。,normal.jpg,A1|adj|日常,,团结的,想,到,词库自动生成_待内容组校对
bailar,v,n/a,A1,,舞蹈,bailar,Contexto: bailar.,例句待内容组补充（bailar）。,bailar.jpg,A1|v|变位|日常,,决定,支付,朋友（男）,词库自动生成_待内容组校对
incluir,v,n/a,A1,,包括,incluir,Contexto: incluir.,例句待内容组补充（incluir）。,incluir.jpg,A1|v|变位|日常,,收集,一对,参考,词库自动生成_待内容组校对
dolor,n,m,A1,,疼痛,dolor,Contexto: dolor.,例句待内容组补充（dolor）。,dolor.jpg,A1|n|日常,,与我一起,休息,性别,词库自动生成_待内容组校对
mitad,n,f,A1,,一半,mitad,Contexto: mitad.,例句待内容组补充（mitad）。,mitad.jpg,A1|n|日常,,安排,那里,除了,词库自动生成_待内容组校对
s,n,n/a,A1,,是的,s,Contexto: s.,例句待内容组补充（s）。,s.jpg,A1|n|日常,,好的,朋友（男）,你好,词库自动生成_待内容组校对
gusto,n,m,A1,,品尝,gusto,Contexto: gusto.,例句待内容组补充（gusto）。,gusto.jpg,A1|n|日常,,钱,结果,更喜欢,词库自动生成_待内容组校对
canción,n,f,A1,,歌曲,canción,Contexto: canción.,例句待内容组补充（canción）。,canción.jpg,A1|n|日常,,和,原因,昨夜,词库自动生成_待内容组校对
alrededor,adv,n/a,A1,,大约,alrededor,Contexto: alrededor.,例句待内容组补充（alrededor）。,alrededor.jpg,A1|adv|日常,,某物,想,增加,词库自动生成_待内容组校对
militar,adj,n/a,A1,,军队,militar,Contexto: militar.,例句待内容组补充（militar）。,militar.jpg,A1|adj|日常,,可能的,的,婴儿,词库自动生成_待内容组校对
baño,n,m,A1,,浴室,baño,Contexto: baño.,例句待内容组补充（baño）。,baño.jpg,A1|n|日常,,方式,工作,他的,词库自动生成_待内容组校对
i,n,n/a,A1,,哟,i,Contexto: i.,例句待内容组补充（i）。,i.jpg,A1|n|日常,,学习,政府,生长,词库自动生成_待内容组校对
querido,adj,n/a,A1,,亲爱的,querido,Contexto: querido.,例句待内容组补充（querido）。,querido.jpg,A1|adj|日常,,不可能的,detener（待校对）,看,词库自动生成_待内容组校对
objetivo,n,m,A1,,目的,objetivo,Contexto: objetivo.,例句待内容组补充（objetivo）。,objetivo.jpg,A1|n|日常,,破坏,行为,你,词库自动生成_待内容组校对
reír,v,n/a,A1,,笑,reír,Contexto: reír.,例句待内容组补充（reír）。,reír.jpg,A1|v|变位|日常,,女性,左边,最后的,词库自动生成_待内容组校对
respecto,n,m,A1,,看待,respecto,Contexto: respecto.,例句待内容组补充（respecto）。,respecto.jpg,A1|n|日常,,手,情况,行动,词库自动生成_待内容组校对
salud,n,n/a,A1,,健康,salud,Contexto: salud.,例句待内容组补充（salud）。,salud.jpg,A1|n|日常,,报告,小路,旅行,词库自动生成_待内容组校对
the,adv,n/a,A1,,这,the,Contexto: the.,例句待内容组补充（the）。,the.jpg,A1|adv|日常,,抓牢,动物,强的,词库自动生成_待内容组校对
completo,adj,n/a,A1,,完全的,completo,Contexto: completo.,例句待内容组补充（completo）。,completo.jpg,A1|adj|日常,,经济的,旅行,观点,词库自动生成_待内容组校对
sal,n,n/a,A1,,盐,sal,Contexto: sal.,例句待内容组补充（sal）。,sal.jpg,A1|n|日常,,列表,美丽的,下一个,词库自动生成_待内容组校对
mente,n,n/a,A1,,头脑,mente,Contexto: mente.,例句待内容组补充（mente）。,mente.jpg,A1|n|日常,,中心,偷,美元,词库自动生成_待内容组校对
suelo,n,m,A1,,地面,suelo,Contexto: suelo.,例句待内容组补充（suelo）。,suelo.jpg,A1|n|日常,,心,全部,某物,词库自动生成_待内容组校对
cortar,v,n/a,A1,,切,cortar,Contexto: cortar.,例句待内容组补充（cortar）。,cortar.jpg,A1|v|变位|日常,,动物,片刻,酷儿,词库自动生成_待内容组校对
posición,n,f,A1,,位置,posición,Contexto: posición.,例句待内容组补充（posición）。,posición.jpg,A1|n|日常,,说话；讲,我的,quedar（待校对）,词库自动生成_待内容组校对
medida,n,f,A1,,程度,medida,Contexto: medida.,例句待内容组补充（medida）。,medida.jpg,A1|n|日常,,武器,船,白色的,词库自动生成_待内容组校对
especie,n,f,A1,,物种,especie,Contexto: especie.,例句待内容组补充（especie）。,especie.jpg,A1|n|日常,,世界,祖父,清楚的,词库自动生成_待内容组校对
siete,n,n/a,A1,,七,siete,Contexto: siete.,例句待内容组补充（siete）。,siete.jpg,A1|n|日常,,房间,社会的,空气,词库自动生成_待内容组校对
diferencia,n,f,A1,,不同之处,diferencia,Contexto: diferencia.,例句待内容组补充（diferencia）。,diferencia.jpg,A1|n|日常,,现实,WHO,吃,词库自动生成_待内容组校对
formar,v,n/a,A1,,形式,formar,Contexto: formar.,例句待内容组补充（formar）。,formar.jpg,A1|v|变位|日常,,魔鬼,政府,行进,词库自动生成_待内容组校对
precio,n,m,A1,,价格,precio,Contexto: precio.,例句待内容组补充（precio）。,precio.jpg,A1|n|日常,,落下,里面,制成,词库自动生成_待内容组校对
jack,adv,n/a,A1,,杰克,jack,Contexto: jack.,例句待内容组补充（jack）。,jack.jpg,A1|adv|日常,,图像,官方的,主意,词库自动生成_待内容组校对
maravilloso,adj,n/a,A1,,奇妙,maravilloso,Contexto: maravilloso.,例句待内容组补充（maravilloso）。,maravilloso.jpg,A1|adj|日常,,拿,亲爱的,女性,词库自动生成_待内容组校对
pelo,n,m,A1,,头发,pelo,Contexto: pelo.,例句待内容组补充（pelo）。,pelo.jpg,A1|n|日常,,品尝,男生,状况,词库自动生成_待内容组校对
york,n,n/a,A1,,约克,york,Contexto: york.,例句待内容组补充（york）。,york.jpg,A1|n|日常,,决定,控制,死的,词库自动生成_待内容组校对
luchar,v,n/a,A1,,斗争,luchar,Contexto: luchar.,例句待内容组补充（luchar）。,luchar.jpg,A1|v|变位|日常,,公司,前,证明,词库自动生成_待内容组校对
opinión,n,f,A1,,观点,opinión,Contexto: opinión.,例句待内容组补充（opinión）。,opinión.jpg,A1|n|日常,,孩子,甚至,从,词库自动生成_待内容组校对
estudiar,v,n/a,A1,,学习,estudiar,Contexto: estudiar.,例句待内容组补充（estudiar）。,estudiar.jpg,A1|v|变位|日常,,我的,全部,她,词库自动生成_待内容组校对
resolver,v,n/a,A1,,解决,resolver,Contexto: resolver.,例句待内容组补充（resolver）。,resolver.jpg,A1|v|变位|日常,,梦,时间；天气,回复,词库自动生成_待内容组校对
mercado,n,m,A1,,市场,mercado,Contexto: mercado.,例句待内容组补充（mercado）。,mercado.jpg,A1|n|日常,,眼睛,一半,当然,词库自动生成_待内容组校对
iglesia,n,f,A1,,教会,iglesia,Contexto: iglesia.,例句待内容组补充（iglesia）。,iglesia.jpg,A1|n|日常,,事务,出色地,死的,词库自动生成_待内容组校对
elección,n,f,A1,,选择,elección,Contexto: elección.,例句待内容组补充（elección）。,elección.jpg,A1|n|日常,,agente（待校对）,好的,爸爸,词库自动生成_待内容组校对
interior,n,m,A1,,里面,interior,Contexto: interior.,例句待内容组补充（interior）。,interior.jpg,A1|n|日常,,结束,奇怪的,占据,词库自动生成_待内容组校对
silencio,n,m,A1,,沉默,silencio,Contexto: silencio.,例句待内容组补充（silencio）。,silencio.jpg,A1|n|日常,,办公室,害怕,记住,词库自动生成_待内容组校对
necesidad,n,f,A1,,需要,necesidad,Contexto: necesidad.,例句待内容组补充（necesidad）。,necesidad.jpg,A1|n|日常,,所以,到,银行,词库自动生成_待内容组校对
odio,n,m,A1,,恨,odio,Contexto: odio.,例句待内容组补充（odio）。,odio.jpg,A1|n|日常,,朝向,拉屎,仅有的,词库自动生成_待内容组校对
experiencia,n,f,A1,,经验,experiencia,Contexto: experiencia.,例句待内容组补充（experiencia）。,experiencia.jpg,A1|n|日常,,哪个,足够的,钱,词库自动生成_待内容组校对
actividad,n,f,A1,,活动,actividad,Contexto: actividad.,例句待内容组补充（actividad）。,actividad.jpg,A1|n|日常,,官方的,开始,甚至,词库自动生成_待内容组校对
guardar,v,n/a,A1,,保持,guardar,Contexto: guardar.,例句待内容组补充（guardar）。,guardar.jpg,A1|v|变位|日常,,两者都不,国王,何塞,词库自动生成_待内容组校对
droga,n,f,A1,,药品,droga,Contexto: droga.,例句待内容组补充（droga）。,droga.jpg,A1|n|日常,,有,返回,多少,词库自动生成_待内容组校对
controlar,v,n/a,A1,,查看,controlar,Contexto: controlar.,例句待内容组补充（controlar）。,controlar.jpg,A1|v|变位|日常,,运气,快乐的,小路,词库自动生成_待内容组校对
accidente,n,n/a,A1,,事故,accidente,Contexto: accidente.,例句待内容组补充（accidente）。,accidente.jpg,A1|n|日常,,例子,禁运,公司,词库自动生成_待内容组校对
club,n,n/a,A1,,俱乐部,club,Contexto: club.,例句待内容组补充（club）。,club.jpg,A1|n|日常,,簇,损害,队长,词库自动生成_待内容组校对
ejército,n,m,A1,,军队,ejército,Contexto: ejército.,例句待内容组补充（ejército）。,ejército.jpg,A1|n|日常,,昨夜,到,一半,词库自动生成_待内容组校对
mar,n,n/a,A1,,海,mar,Contexto: mar.,例句待内容组补充（mar）。,mar.jpg,A1|n|日常,,达到,需要,那里,词库自动生成_待内容组校对
ataque,n,n/a,A1,,中风,ataque,Contexto: ataque.,例句待内容组补充（ataque）。,ataque.jpg,A1|n|日常,,儿子,解释,保持,词库自动生成_待内容组校对
imposible,adj,n/a,A1,,不可能的,imposible,Contexto: imposible.,例句待内容组补充（imposible）。,imposible.jpg,A1|adj|日常,,或许,海,什么时候,词库自动生成_待内容组校对
contacto,n,m,A1,,接触,contacto,Contexto: contacto.,例句待内容组补充（contacto）。,contacto.jpg,A1|n|日常,,场地,拿,太多了,词库自动生成_待内容组校对
privado,adj,n/a,A1,,私人的,privado,Contexto: privado.,例句待内容组补充（privado）。,privado.jpg,A1|adj|日常,,在,真实的,绝不,词库自动生成_待内容组校对
alma,n,m,A1,,灵魂,alma,Contexto: alma.,例句待内容组补充（alma）。,alma.jpg,A1|n|日常,,casi（待校对）,笑,单词,词库自动生成_待内容组校对
común,adj,n/a,A1,,常见的,común,Contexto: común.,例句待内容组补充（común）。,común.jpg,A1|adj|日常,,公司,甚至,形式,词库自动生成_待内容组校对
soldado,n,m,A1,,士兵,soldado,Contexto: soldado.,例句待内容组补充（soldado）。,soldado.jpg,A1|n|日常,,价格,博士。,房间,词库自动生成_待内容组校对
llave,n,n/a,A1,,钥匙,llave,Contexto: llave.,例句待内容组补充（llave）。,llave.jpg,A1|n|日常,,西班牙,兄弟,责任,词库自动生成_待内容组校对
energía,n,f,A1,,活力,energía,Contexto: energía.,例句待内容组补充（energía）。,energía.jpg,A1|n|日常,,受害者,前,责任,词库自动生成_待内容组校对
barco,n,m,A1,,船,barco,Contexto: barco.,例句待内容组补充（barco）。,barco.jpg,A1|n|日常,,酷儿,动物,他妈的,词库自动生成_待内容组校对
srta.,adv,n/a,A1,,多发性硬化症。,srta.,Contexto: srta..,例句待内容组补充（srta.）。,srta.jpg,A1|adv|日常,,除了,手术,家伙,词库自动生成_待内容组校对
observar,v,n/a,A1,,注意,observar,Contexto: observar.,例句待内容组补充（observar）。,observar.jpg,A1|v|变位|日常,,年龄,来,喜欢,词库自动生成_待内容组校对
juez,n,f,A1,,法官,juez,Contexto: juez.,例句待内容组补充（juez）。,juez.jpg,A1|n|日常,,这么多,证明,一,词库自动生成_待内容组校对
atacar,v,n/a,A1,,攻击,atacar,Contexto: atacar.,例句待内容组补充（atacar）。,atacar.jpg,A1|v|变位|日常,,第一的,水,片刻,词库自动生成_待内容组校对
preparado,adj,n/a,A1,,准备好了,preparado,Contexto: preparado.,例句待内容组补充（preparado）。,preparado.jpg,A1|adj|日常,,休息,作为,房子；家,词库自动生成_待内容组校对
río,n,m,A1,,河,río,Contexto: río.,例句待内容组补充（río）。,río.jpg,A1|n|日常,,去,或许,矿,词库自动生成_待内容组校对
tienda,n,f,A1,,店铺,tienda,Contexto: tienda.,例句待内容组补充（tienda）。,tienda.jpg,A1|n|日常,,力量,结婚,其他,词库自动生成_待内容组校对
señalar,v,n/a,A1,,指出,señalar,Contexto: señalar.,例句待内容组补充（señalar）。,señalar.jpg,A1|v|变位|日常,,前,书,自由,词库自动生成_待内容组校对
negar,v,n/a,A1,,否定,negar,Contexto: negar.,例句待内容组补充（negar）。,negar.jpg,A1|v|变位|日常,,消息,孩子,问题,词库自动生成_待内容组校对
avión,n,f,A1,,飞机,avión,Contexto: avión.,例句待内容组补充（avión）。,avión.jpg,A1|n|日常,,与你,想,二,词库自动生成_待内容组校对
dulce,n,n/a,A1,,甜的,dulce,Contexto: dulce.,例句待内容组补充（dulce）。,dulce.jpg,A1|n|日常,,亲爱的,我们,母狗,词库自动生成_待内容组校对
marchar,v,n/a,A1,,行进,marchar,Contexto: marchar.,例句待内容组补充（marchar）。,marchar.jpg,A1|v|变位|日常,,在；处于（状态）,意思是,在,词库自动生成_待内容组校对
tuyo,pron,n/a,A1,,你的,tuyo,Contexto: tuyo.,例句待内容组补充（tuyo）。,tuyo.jpg,A1|pron|日常,,一半,公平的,他,词库自动生成_待内容组校对
operación,n,f,A1,,手术,operación,Contexto: operación.,例句待内容组补充（operación）。,operación.jpg,A1|n|日常,,那,原因,他的,词库自动生成_待内容组校对
encuentro,n,m,A1,,会议,encuentro,Contexto: encuentro.,例句待内容组补充（encuentro）。,encuentro.jpg,A1|n|日常,,一,快乐的,某物,词库自动生成_待内容组校对
fuente,n,n/a,A1,,喷泉,fuente,Contexto: fuente.,例句待内容组补充（fuente）。,fuente.jpg,A1|n|日常,,事情,小心,你的,词库自动生成_待内容组校对
informe,n,n/a,A1,,报告,informe,Contexto: informe.,例句待内容组补充（informe）。,informe.jpg,A1|n|日常,,地址,冷静下来,卖,词库自动生成_待内容组校对
izquierda,n,f,A1,,左边,izquierda,Contexto: izquierda.,例句待内容组补充（izquierda）。,izquierda.jpg,A1|n|日常,,我的,似乎,直到,词库自动生成_待内容组校对
pierna,n,f,A1,,腿,pierna,Contexto: pierna.,例句待内容组补充（pierna）。,pierna.jpg,A1|n|日常,,大厅,四,男人,词库自动生成_待内容组校对
sala,n,f,A1,,大厅,sala,Contexto: sala.,例句待内容组补充（sala）。,sala.jpg,A1|n|日常,,绝不,准备,地址,词库自动生成_待内容组校对
nacer,v,n/a,A1,,诞生,nacer,Contexto: nacer.,例句待内容组补充（nacer）。,nacer.jpg,A1|v|变位|日常,,直到,簇,邪恶的,词库自动生成_待内容组校对
apenas,adv,n/a,A1,,仅仅,apenas,Contexto: apenas.,例句待内容组补充（apenas）。,apenas.jpg,A1|adv|日常,,轻敲,落下,该死的,词库自动生成_待内容组校对
ocho,n,m,A1,,八,ocho,Contexto: ocho.,例句待内容组补充（ocho）。,ocho.jpg,A1|n|日常,,茶,马,很少,词库自动生成_待内容组校对
averiguar,v,n/a,A1,,弄清楚,averiguar,Contexto: averiguar.,例句待内容组补充（averiguar）。,averiguar.jpg,A1|v|变位|日常,,所以,叔叔,的,词库自动生成_待内容组校对
esconder,v,n/a,A1,,隐藏,esconder,Contexto: esconder.,例句待内容组补充（esconder）。,esconder.jpg,A1|v|变位|日常,,某物,数数,问题,词库自动生成_待内容组校对
